comuna;zona;sexo;edad;ecivil;educ;activ;P1;P2;P3;P4;P5;P6;P7;Y1;Y2;Ytot;Ytot2
Alto Hospicio;Urbano;Hombre;39;Soltero(a);M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;No;N9;807500;0;1007500;807500
Alto Hospicio;Urbano;Hombre;50;Conviviente o pareja;B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;650000;0;650000;400000
Alto Hospicio;Urbano;Mujer;38;Soltero(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;550833;8626;559459;300833
Alto Hospicio;Urbano;Mujer;51;Separado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;526667;82058;678725;180000
Alto Hospicio;Urbano;Mujer;25;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;No;No;N6;360000;0;1560000;180000
Alto Hospicio;Urbano;Hombre;37;Casado(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N10;150000;25878;295878;150000
Alto Hospicio;Urbano;Mujer;27;Separado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N1;248333;17252;415585;248333
Alto Hospicio;Urbano;Mujer;28;Soltero(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En otra comuna;No;No;N5;180000;0;360000;80000
Alto Hospicio;Urbano;Hombre;53;Casado(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N10;710000;21400;931400;310000
Alto Hospicio;Urbano;Hombre;40;Casado(a);Profesional  Incompleto;Ocupados;S’;S’;Chilena (exclusivamente);No sabe;S’;S’;N9;2945000;0;3245000;1325000
Alto Hospicio;Urbano;Hombre;59;Conviviente o pareja;B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;570000;0;570000;360000
Alto Hospicio;Urbano;Mujer;34;Soltero(a);B‡sica Compl.;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;260000;17252;277252;196000
Alto Hospicio;Urbano;Hombre;31;Casado(a);M. Hum. Incompleta;Ocupados;No;No;Otra nacionalidad (extranjeros);En otra comuna;No;S’;N8;590000;0;590000;270000
Alto Hospicio;Urbano;Mujer;58;Conviviente o pareja;M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N2;440000;8000;528000;140000
Alto Hospicio;Urbano;Hombre;45;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;680000;0;830000;80000
Alto Hospicio;Urbano;Hombre;31;Conviviente o pareja;M. TŽc Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;No;N10;867666;0;947666;624333
Alto Hospicio;Urbano;Mujer;38;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N3;190000;67465;407465;190000
Alto Hospicio;Urbano;Mujer;25;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;No;No;N9;630000;0;630000;210000
Alto Hospicio;Urbano;Hombre;43;Conviviente o pareja;B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;214167;23252;387419;214167
Alto Hospicio;Urbano;Hombre;63;Casado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;930000;7000;1057000;350000
Alto Hospicio;Urbano;Hombre;54;Soltero(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;350000;0;400000;350000
Alto Hospicio;Urbano;Mujer;43;Separado(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N6;180000;17000;397000;180000
Alto Hospicio;Urbano;Mujer;36;Soltero(a);TŽcnico Nivel Superior Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N8;366250;49504;535754;240000
Alto Hospicio;Urbano;Hombre;42;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;No;No;N1;200000;0;350000;200000
Alto Hospicio;Urbano;Mujer;60;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N6;337000;0;337000;192000
Alto Hospicio;Urbano;Mujer;25;Soltero(a);M. TŽc Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;No;No;N10;200000;60712;340712;150000
Alto Hospicio;Urbano;Mujer;38;Separado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N6;310833;34504;495337;310833
Alto Hospicio;Urbano;Hombre;28;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En otra comuna;S’;S’;N5;550000;14000;714000;300000
Alto Hospicio;Urbano;Mujer;47;Soltero(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N6;150000;6000;306000;150000
Alto Hospicio;Urbano;Mujer;40;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Otra nacionalidad (extranjeros);En esta comuna;No;No;N5;275000;25878;420878;250000
Alto Hospicio;Urbano;Mujer;30;Separado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N6;280000;49504;329504;180000
Alto Hospicio;Urbano;Mujer;32;Separado(a);M. TŽc Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;S’;N9;525000;0;645000;405000
Alto Hospicio;Urbano;Mujer;41;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;S’;N10;370000;33210;553210;250000
Alto Hospicio;Urbano;Hombre;22;Soltero(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N10;700000;0;700000;300000
Alto Hospicio;Urbano;Mujer;39;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N10;380000;12208;592208;60000
Alto Hospicio;Urbano;Mujer;47;Separado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N3;160000;0;340000;160000
Alto Hospicio;Urbano;Mujer;20;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;440000;82382;622382;90000
Alto Hospicio;Urbano;Mujer;28;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N8;650000;4000;944000;300000
Alto Hospicio;Urbano;Hombre;39;Conviviente o pareja;B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;1500000;51756;1701756;500000
Alto Hospicio;Urbano;Hombre;37;Casado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N9;658333;22972;831305;658333
Alto Hospicio;Urbano;Hombre;28;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;No;S’;N10;511667;0;511667;511667
Alto Hospicio;Urbano;Hombre;44;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N9;820000;0;1000000;485000
Alto Hospicio;Urbano;Hombre;51;Casado(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;1620833;0;1820833;438333
Alto Hospicio;Urbano;Hombre;43;Casado(a);M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N5;1550000;0;1550000;700000
Alto Hospicio;Urbano;Hombre;42;Separado(a);TŽcnico Nivel Superior Completo;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N7;616667;0;866667;616667
Alto Hospicio;Urbano;Mujer;47;Casado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En otra comuna;No;No;N10;528000;4583;532583;200000
Alto Hospicio;Urbano;Hombre;27;Casado(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En otra comuna;No;S’;N6;500000;8626;508626;500000
Alto Hospicio;Urbano;Mujer;38;Divorciado(a);Profesional Completo;Ocupados;S’;No;Chilena (exclusivamente);En otra comuna;S’;S’;N9;995667;0;995667;695667
Alto Hospicio;Urbano;Mujer;27;Soltero(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;S’;No;N5;580000;33878;613878;180000
Alto Hospicio;Urbano;Mujer;47;Separado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;100000;0;300000;100000
Alto Hospicio;Urbano;Mujer;42;Separado(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N7;750000;33134;783134;300000
Alto Hospicio;Urbano;Mujer;27;Soltero(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En otra comuna;S’;S’;N8;620000;0;620000;420000
Alto Hospicio;Urbano;Mujer;47;Separado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N10;638732;0;838732;420833
Alto Hospicio;Urbano;Hombre;39;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;653000;46364;899364;353000
Alto Hospicio;Urbano;Hombre;30;Soltero(a);Profesional  Incompleto;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N6;940833;0;940833;558333
Alto Hospicio;Urbano;Mujer;20;Soltero(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N9;584917;56302;641219;213250
Alto Hospicio;Urbano;Mujer;69;Viudo(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N10;519167;0;669167;250000
Alto Hospicio;Urbano;Hombre;47;Soltero(a);TŽcnico Nivel Superior Incompleta;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;No;S’;N9;505000;0;755000;505000
Alto Hospicio;Urbano;Hombre;50;Casado(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;900000;10958;1060958;450000
Alto Hospicio;Urbano;Mujer;59;Viudo(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;244400;5000;429400;244400
Alto Hospicio;Urbano;Mujer;37;Soltero(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;500000;23252;773252;400000
Alto Hospicio;Urbano;Hombre;43;Casado(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N6;750000;0;1050000;400000
Alto Hospicio;Urbano;Hombre;41;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N7;303333;10000;513333;303333
Alto Hospicio;Urbano;Mujer;53;Soltero(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N5;130000;17252;267252;80000
Alto Hospicio;Urbano;Mujer;31;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N8;720000;0;920000;395833
Alto Hospicio;Urbano;Hombre;60;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;No;N10;525833;0;705833;405833
Alto Hospicio;Urbano;Hombre;30;Soltero(a);M. Hum. Completa;Desocupados;No;No;Otra nacionalidad (extranjeros);En esta comuna;No;No;N10;100000;0;100000;100000
Alto Hospicio;Urbano;Mujer;50;Conviviente o pareja;M. Hum. Incompleta;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;165000;0;285000;80000
Alto Hospicio;Urbano;Mujer;50;Separado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;630000;8500;818500;180000
Alto Hospicio;Urbano;Hombre;48;Casado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;250000;0;450000;250000
Alto Hospicio;Urbano;Mujer;48;Separado(a);M. Hum. Incompleta;Desocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N6;50000;75216;225216;50000
Alto Hospicio;Urbano;Mujer;48;Soltero(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;315000;24252;489252;300000
Alto Hospicio;Urbano;Mujer;40;Conviviente o pareja;M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;1390000;5294;1395294;200000
Alto Hospicio;Urbano;Mujer;49;Separado(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;350000;0;550000;200000
Alto Hospicio;Urbano;Hombre;40;Conviviente o pareja;M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;1566666;8000;1574666;783333
Alto Hospicio;Urbano;Hombre;54;Separado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N7;730000;5000;885000;200000
Alto Hospicio;Urbano;Hombre;36;Soltero(a);M. TŽc Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;S’;N10;6023333;0;6023333;3500000
Alto Hospicio;Urbano;Hombre;39;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;858000;0;1058000;560000
Alto Hospicio;Urbano;Hombre;55;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N5;890000;11000;1081000;500000
Alto Hospicio;Urbano;Mujer;53;Separado(a);Sin Educ. Formal;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;115000;20252;135252;115000
Alto Hospicio;Urbano;Mujer;45;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N5;436667;15000;631667;336667
Alto Hospicio;Urbano;Mujer;47;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N4;542500;26952;769452;329167
Alto Hospicio;Urbano;Mujer;22;Soltero(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;1440000;9252;1629252;325833
Alto Hospicio;Urbano;Mujer;58;Viudo(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N4;100000;25252;305252;100000
Alto Hospicio;Urbano;Mujer;64;Soltero(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N8;580000;51492;761492;100000
Alto Hospicio;Urbano;Hombre;60;Casado(a);B‡sica Incom.;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;S’;N6;2333333;0;2533333;2333333
Alto Hospicio;Urbano;Mujer;50;Soltero(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N6;790000;24794;1014794;210000
Alto Hospicio;Urbano;Mujer;56;Conviviente o pareja;B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N8;300000;6000;406000;150000
Alto Hospicio;Urbano;Mujer;32;Conviviente o pareja;M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N8;28000;51756;79756;28000
Alto Hospicio;Urbano;Hombre;26;Conviviente o pareja;M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;S’;N9;819000;20998;969998;419000
Alto Hospicio;Urbano;Mujer;50;Separado(a);M. Hum. Completa;Inactivos;No;No;Chilena (exclusivamente);En esta comuna;No;No;N3;607000;79054;866054;42000
Alto Hospicio;Urbano;Mujer;75;Viudo(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N10;800000;95183;1045183;200000
Alto Hospicio;Urbano;Hombre;50;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N9;816667;0;1066667;816667
Alto Hospicio;Urbano;Mujer;49;Separado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;210000;6000;466000;210000
Alto Hospicio;Urbano;Mujer;39;Separado(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N8;220000;20000;390000;220000
Alto Hospicio;Urbano;Mujer;31;Separado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N7;180000;34504;344504;180000
Alto Hospicio;Urbano;Mujer;25;Soltero(a);M. TŽc Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N6;400000;58278;658278;200000
Alto Hospicio;Urbano;Hombre;40;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N8;760000;0;760000;410000
Alto Hospicio;Urbano;Mujer;25;Soltero(a);Profesional Completo;Ocupados;No;No;Chilena (exclusivamente);En otra comuna;No;No;N6;120000;34504;154504;120000
Alto Hospicio;Urbano;Mujer;54;Separado(a);B‡sica Incom.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;150000;59861;359861;150000
Alto Hospicio;Urbano;Hombre;36;Separado(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En otra comuna;No;S’;N9;315833;0;315833;315833
Alto Hospicio;Urbano;Mujer;31;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Otra nacionalidad (extranjeros);En esta comuna;No;No;N10;750000;0;750000;400000
Alto Hospicio;Urbano;Hombre;22;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;940000;0;940000;340000
Alto Hospicio;Urbano;Hombre;26;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N7;625000;25878;650878;475000
Alto Hospicio;Urbano;Hombre;45;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;400000;222620;802620;400000
Alto Hospicio;Urbano;Mujer;58;Conviviente o pareja;M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;270000;0;470000;270000
Alto Hospicio;Urbano;Mujer;58;Soltero(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N5;410000;7500;567500;180000
Alto Hospicio;Urbano;Mujer;33;Soltero(a);M. Hum. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N5;410000;7500;567500;180000
Alto Hospicio;Urbano;Hombre;93;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N8;403333;0;403333;403333
Alto Hospicio;Urbano;Mujer;62;Separado(a);Sin Educ. Formal;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;290000;0;490000;290000
Alto Hospicio;Urbano;Hombre;28;Casado(a);Profesional Completo;Ocupados;No;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N10;3150000;0;3430000;1700000
Alto Hospicio;Urbano;Hombre;52;Casado(a);Profesional Completo;Ocupados;No;No;Chilena y otra (doble nacionalidad);En esta comuna;S’;S’;N10;1738334;0;1938334;894167
Alto Hospicio;Urbano;Hombre;39;Casado(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;510008;0;810008;210000
Alto Hospicio;Urbano;Mujer;42;Soltero(a);M. Hum. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;350000;25878;375878;250000
Alto Hospicio;Urbano;Hombre;36;Casado(a);M. TŽc Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;750833;0;750833;750833
Alto Hospicio;Urbano;Mujer;43;Separado(a);M. TŽc Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;S’;S’;N10;330000;17252;597252;150000
Alto Hospicio;Urbano;Mujer;41;Conviviente o pareja;TŽcnico Nivel Superior Completo;Ocupados;S’;S’;Chilena (exclusivamente);En otra comuna;S’;S’;N10;1306667;0;1426667;706667
Alto Hospicio;Urbano;Mujer;28;Casado(a);M. Hum. Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N6;640000;28542;768542;280000
Alto Hospicio;Urbano;Mujer;28;Soltero(a);B‡sica Incom.;Ocupados;S’;No;Otra nacionalidad (extranjeros);En esta comuna;No;No;N3;240000;32878;272878;240000
Alto Hospicio;Urbano;Mujer;45;Soltero(a);TŽcnico Nivel Superior Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;No;N8;780000;82058;1012058;780000
Alto Hospicio;Urbano;Mujer;50;Soltero(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N8;450000;12000;462000;350000
Alto Hospicio;Urbano;Hombre;66;Separado(a);B‡sica Compl.;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;S’;No;N8;498333;0;498333;498333
Alto Hospicio;Urbano;Hombre;50;Separado(a);M. TŽc Completa;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;550000;0;550000;300000
Alto Hospicio;Urbano;Hombre;38;Casado(a);B‡sica Incom.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N10;180000;12350;292350;180000
Alto Hospicio;Urbano;Mujer;48;Separado(a);Profesional Completo;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N9;800000;0;980000;800000
Alto Hospicio;Urbano;Hombre;32;Casado(a);M. Hum. Completa;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N8;520000;12890;712890;520000
Alto Hospicio;Urbano;Mujer;43;Casado(a);M. TŽc. Prof. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N10;932000;89538;1121538;302000
Alto Hospicio;Urbano;Mujer;20;Soltero(a);B‡sica Compl.;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;180000;73244;373244;80000
Alto Hospicio;Urbano;Mujer;59;Separado(a);M. TŽc. Prof. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;S’;N9;930000;7550;1087550;120000
Alto Hospicio;Urbano;Mujer;60;Viudo(a);M. TŽc. Prof. Incompleta;Ocupados;S’;No;Chilena (exclusivamente);En esta comuna;No;No;N5;188000;3890;311890;113000
Alto Hospicio;Urbano;Mujer;39;Divorciado(a);M. TŽc Completa;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;S’;No;N8;362426;164058;676484;287426
Alto Hospicio;Urbano;Hombre;57;Divorciado(a);M. TŽc. Prof. Incompleta;Ocupados;No;No;Chilena (exclusivamente);En esta comuna;No;No;N5;600000;0;740000;600000
Alto Hospicio;Urbano;Mujer;26;Soltero(a);Profesional Completo;Ocupados;S’;S’;Chilena (exclusivamente);En esta comuna;No;No;N5;830000;0;850000;530000
Alto Hospicio;Urbano;Hombre;56;Casado(a);M. Hum. Completa;Ocupados;No;S’;Chilena (exclusivamente);En esta comuna;S’;S’;N8;900000;15424;1145424;450000
